item_id,benchmark,condition,selected_candidate_indices
nextgqa:6257273545:4,nextgqa,mdp3_8,"[2, 26, 31, 54, 58, 61, 62, 63]"
nextgqa:6257273545:4,nextgqa,plain_dpp_8,"[26, 31, 40, 41, 54, 58, 62, 63]"
nextgqa:6279934011:1,nextgqa,mdp3_8,"[0, 12, 48, 52, 57, 60, 61, 62]"
nextgqa:6279934011:1,nextgqa,plain_dpp_8,"[14, 45, 48, 52, 57, 60, 61, 62]"
nextgqa:6279934011:2,nextgqa,mdp3_8,"[12, 23, 41, 48, 57, 60, 61, 62]"
nextgqa:6279934011:2,nextgqa,plain_dpp_8,"[14, 38, 40, 45, 57, 60, 61, 62]"
nextgqa:6292691001:0,nextgqa,mdp3_8,"[1, 7, 26, 38, 45, 48, 49, 59]"
nextgqa:6292691001:0,nextgqa,plain_dpp_8,"[4, 14, 26, 38, 45, 48, 49, 59]"
nextgqa:6320611157:4,nextgqa,mdp3_8,"[1, 11, 13, 29, 34, 55, 56, 60]"
nextgqa:6320611157:4,nextgqa,plain_dpp_8,"[1, 13, 34, 35, 40, 52, 55, 60]"
nextgqa:6320611157:7,nextgqa,mdp3_8,"[0, 5, 29, 34, 42, 47, 57, 61]"
nextgqa:6320611157:7,nextgqa,plain_dpp_8,"[0, 11, 34, 38, 40, 47, 53, 60]"
nextgqa:6339181867:5,nextgqa,mdp3_8,"[0, 9, 18, 28, 40, 50, 52, 59]"
nextgqa:6339181867:5,nextgqa,plain_dpp_8,"[0, 9, 18, 22, 30, 40, 51, 54]"
nextgqa:6378153655:0,nextgqa,mdp3_8,"[15, 28, 30, 31, 34, 42, 45, 55]"
nextgqa:6378153655:0,nextgqa,plain_dpp_8,"[29, 35, 37, 40, 42, 45, 48, 51]"
nextgqa:6419015349:8,nextgqa,mdp3_8,"[0, 11, 13, 17, 24, 25, 35, 54]"
nextgqa:6419015349:8,nextgqa,plain_dpp_8,"[0, 11, 13, 17, 28, 35, 39, 54]"
nextgqa:6516498145:2,nextgqa,mdp3_8,"[4, 5, 6, 10, 17, 26, 40, 57]"
nextgqa:6516498145:2,nextgqa,plain_dpp_8,"[4, 5, 6, 13, 26, 40, 51, 57]"
nextgqa:6546241805:6,nextgqa,mdp3_8,"[7, 12, 16, 25, 28, 43, 58, 60]"
nextgqa:6546241805:6,nextgqa,plain_dpp_8,"[7, 12, 16, 25, 28, 43, 58, 60]"
nextgqa:6546241805:8,nextgqa,mdp3_8,"[7, 12, 16, 25, 29, 43, 48, 58]"
nextgqa:6546241805:8,nextgqa,plain_dpp_8,"[7, 12, 26, 36, 48, 54, 58, 60]"
nextgqa:6557505435:5,nextgqa,mdp3_8,"[4, 16, 19, 29, 40, 46, 48, 50]"
nextgqa:6557505435:5,nextgqa,plain_dpp_8,"[4, 11, 16, 19, 39, 40, 48, 50]"
nextgqa:6579160577:7,nextgqa,mdp3_8,"[8, 14, 51, 54, 56, 59, 60, 62]"
nextgqa:6579160577:7,nextgqa,plain_dpp_8,"[0, 9, 54, 56, 59, 60, 61, 63]"
nextgqa:6608631231:2,nextgqa,mdp3_8,"[20, 25, 26, 30, 31, 32, 33, 60]"
nextgqa:6608631231:2,nextgqa,plain_dpp_8,"[20, 25, 26, 27, 29, 31, 32, 33]"
nextgqa:6608631231:3,nextgqa,mdp3_8,"[20, 24, 25, 26, 30, 33, 37, 38]"
nextgqa:6608631231:3,nextgqa,plain_dpp_8,"[20, 24, 25, 26, 29, 32, 33, 38]"
nextgqa:6663770743:6,nextgqa,mdp3_8,"[11, 21, 23, 24, 26, 27, 59, 62]"
nextgqa:6663770743:6,nextgqa,plain_dpp_8,"[12, 23, 24, 26, 32, 57, 59, 63]"
nextgqa:6764483319:7,nextgqa,mdp3_8,"[16, 19, 24, 32, 33, 47, 58, 63]"
nextgqa:6764483319:7,nextgqa,plain_dpp_8,"[15, 19, 21, 25, 31, 47, 58, 63]"
nextgqa:6802770639:4,nextgqa,mdp3_8,"[0, 2, 12, 17, 32, 39, 47, 61]"
nextgqa:6802770639:4,nextgqa,plain_dpp_8,"[0, 30, 32, 39, 40, 47, 59, 61]"
nextgqa:6851952624:7,nextgqa,mdp3_8,"[1, 7, 10, 27, 46, 47, 50, 62]"
nextgqa:6851952624:7,nextgqa,plain_dpp_8,"[1, 7, 9, 27, 46, 47, 50, 62]"
nextgqa:6862984319:5,nextgqa,mdp3_8,"[3, 5, 29, 33, 47, 51, 62, 63]"
nextgqa:6862984319:5,nextgqa,plain_dpp_8,"[3, 5, 29, 33, 47, 51, 61, 62]"
nextgqa:6936757706:6,nextgqa,mdp3_8,"[0, 12, 32, 43, 48, 50, 53, 58]"
nextgqa:6936757706:6,nextgqa,plain_dpp_8,"[0, 31, 43, 45, 48, 50, 53, 56]"
nextgqa:6975125131:0,nextgqa,mdp3_8,"[3, 11, 16, 22, 27, 30, 47, 60]"
nextgqa:6975125131:0,nextgqa,plain_dpp_8,"[3, 9, 11, 14, 27, 29, 32, 45]"
nextgqa:6975125131:3,nextgqa,mdp3_8,"[3, 11, 14, 26, 27, 29, 32, 45]"
nextgqa:6975125131:3,nextgqa,plain_dpp_8,"[3, 9, 11, 14, 27, 29, 32, 45]"
nextgqa:7000450111:0,nextgqa,mdp3_8,"[5, 16, 27, 40, 46, 52, 56, 59]"
nextgqa:7000450111:0,nextgqa,plain_dpp_8,"[5, 14, 22, 40, 46, 52, 53, 58]"
nextgqa:7011018565:6,nextgqa,mdp3_8,"[3, 8, 24, 29, 39, 49, 56, 59]"
nextgqa:7011018565:6,nextgqa,plain_dpp_8,"[3, 24, 25, 29, 39, 46, 49, 56]"
nextgqa:7011018565:8,nextgqa,mdp3_8,"[3, 8, 15, 29, 35, 46, 49, 58]"
nextgqa:7011018565:8,nextgqa,plain_dpp_8,"[3, 8, 25, 29, 33, 35, 46, 58]"
nextgqa:7064920441:4,nextgqa,mdp3_8,"[1, 28, 44, 46, 49, 52, 56, 62]"
nextgqa:7064920441:4,nextgqa,plain_dpp_8,"[25, 44, 46, 49, 53, 56, 62, 63]"
nextgqa:7108622827:2,nextgqa,mdp3_8,"[0, 3, 16, 19, 27, 30, 32, 61]"
nextgqa:7108622827:2,nextgqa,plain_dpp_8,"[0, 1, 3, 19, 27, 30, 32, 61]"
nextgqa:7198714574:4,nextgqa,mdp3_8,"[0, 7, 10, 11, 25, 40, 46, 63]"
nextgqa:7198714574:4,nextgqa,plain_dpp_8,"[0, 7, 9, 24, 40, 50, 61, 63]"
nextgqa:7238677454:3,nextgqa,mdp3_8,"[3, 10, 12, 22, 31, 38, 48, 62]"
nextgqa:7238677454:3,nextgqa,plain_dpp_8,"[3, 10, 12, 16, 38, 42, 45, 62]"
nextgqa:7238677454:4,nextgqa,mdp3_8,"[3, 10, 12, 29, 38, 42, 45, 62]"
nextgqa:7238677454:4,nextgqa,plain_dpp_8,"[3, 10, 12, 29, 38, 42, 45, 63]"
nextgqa:7242577724:4,nextgqa,mdp3_8,"[0, 9, 56, 57, 59, 60, 61, 63]"
nextgqa:7242577724:4,nextgqa,plain_dpp_8,"[0, 9, 56, 57, 59, 60, 61, 63]"
nextgqa:7276759062:4,nextgqa,mdp3_8,"[0, 5, 7, 15, 29, 46, 56, 60]"
nextgqa:7276759062:4,nextgqa,plain_dpp_8,"[4, 5, 7, 29, 46, 56, 60, 62]"
nextgqa:7331895158:6,nextgqa,mdp3_8,"[0, 2, 14, 26, 41, 53, 58, 61]"
nextgqa:7331895158:6,nextgqa,plain_dpp_8,"[0, 2, 26, 41, 53, 54, 58, 61]"
nextgqa:7344039494:3,nextgqa,mdp3_8,"[0, 6, 15, 26, 36, 40, 56, 61]"
nextgqa:7344039494:3,nextgqa,plain_dpp_8,"[6, 10, 15, 26, 36, 40, 56, 61]"
nextgqa:7375575700:4,nextgqa,mdp3_8,"[0, 3, 8, 10, 15, 24, 40, 58]"
nextgqa:7375575700:4,nextgqa,plain_dpp_8,"[0, 1, 8, 10, 15, 32, 54, 58]"
nextgqa:7390196932:7,nextgqa,mdp3_8,"[0, 13, 18, 27, 28, 41, 42, 52]"
nextgqa:7390196932:7,nextgqa,plain_dpp_8,"[0, 9, 13, 27, 35, 41, 42, 54]"
nextgqa:7473257354:3,nextgqa,mdp3_8,"[0, 1, 2, 11, 25, 40, 59, 61]"
nextgqa:7473257354:3,nextgqa,plain_dpp_8,"[1, 2, 25, 38, 58, 59, 61, 63]"
nextgqa:7477913592:7,nextgqa,mdp3_8,"[13, 17, 31, 32, 33, 35, 40, 59]"
nextgqa:7477913592:7,nextgqa,plain_dpp_8,"[10, 31, 32, 33, 34, 35, 40, 59]"
nextgqa:7527437500:0,nextgqa,mdp3_8,"[8, 17, 20, 30, 36, 40, 46, 61]"
nextgqa:7527437500:0,nextgqa,plain_dpp_8,"[8, 13, 20, 22, 25, 36, 40, 61]"
nextgqa:7527437500:3,nextgqa,mdp3_8,"[8, 11, 17, 20, 25, 36, 46, 56]"
nextgqa:7527437500:3,nextgqa,plain_dpp_8,"[8, 11, 13, 20, 25, 36, 40, 61]"
nextgqa:7530704768:7,nextgqa,mdp3_8,"[8, 13, 18, 23, 28, 35, 44, 50]"
nextgqa:7530704768:7,nextgqa,plain_dpp_8,"[8, 15, 18, 24, 29, 35, 44, 50]"
nextgqa:7530704768:9,nextgqa,mdp3_8,"[3, 8, 14, 18, 34, 35, 40, 44]"
nextgqa:7530704768:9,nextgqa,plain_dpp_8,"[8, 14, 15, 18, 34, 35, 44, 50]"
nextgqa:7530907250:0,nextgqa,mdp3_8,"[2, 16, 20, 24, 30, 40, 42, 59]"
nextgqa:7530907250:0,nextgqa,plain_dpp_8,"[0, 2, 16, 20, 24, 30, 53, 59]"
nextgqa:7530953680:1,nextgqa,mdp3_8,"[12, 19, 27, 30, 35, 40, 53, 56]"
nextgqa:7530953680:1,nextgqa,plain_dpp_8,"[12, 27, 30, 35, 40, 44, 53, 58]"
nextgqa:7533206274:3,nextgqa,mdp3_8,"[0, 1, 12, 22, 30, 33, 48, 57]"
nextgqa:7533206274:3,nextgqa,plain_dpp_8,"[0, 4, 9, 22, 32, 40, 48, 58]"
nextgqa:7580367082:4,nextgqa,mdp3_8,"[1, 20, 26, 35, 37, 42, 47, 56]"
nextgqa:7580367082:4,nextgqa,plain_dpp_8,"[1, 19, 26, 35, 37, 42, 47, 56]"
nextgqa:7587067930:6,nextgqa,mdp3_8,"[2, 3, 10, 13, 18, 21, 40, 62]"
nextgqa:7587067930:6,nextgqa,plain_dpp_8,"[2, 3, 10, 13, 21, 40, 43, 62]"
nextgqa:7691046836:4,nextgqa,mdp3_8,"[0, 6, 15, 17, 29, 32, 42, 48]"
nextgqa:7691046836:4,nextgqa,plain_dpp_8,"[1, 6, 15, 17, 32, 42, 49, 56]"
nextgqa:7742310064:1,nextgqa,mdp3_8,"[3, 8, 22, 42, 43, 44, 45, 61]"
nextgqa:7742310064:1,nextgqa,plain_dpp_8,"[3, 9, 22, 42, 43, 44, 45, 61]"
nextgqa:7757567866:2,nextgqa,mdp3_8,"[0, 12, 25, 28, 37, 49, 53, 61]"
nextgqa:7757567866:2,nextgqa,plain_dpp_8,"[12, 25, 28, 37, 49, 52, 53, 61]"
nextgqa:7757567866:3,nextgqa,mdp3_8,"[4, 13, 25, 35, 37, 38, 43, 53]"
nextgqa:7757567866:3,nextgqa,plain_dpp_8,"[1, 12, 18, 28, 37, 38, 49, 61]"
nextgqa:7916860778:1,nextgqa,mdp3_8,"[3, 6, 22, 26, 32, 38, 46, 49]"
nextgqa:7916860778:1,nextgqa,plain_dpp_8,"[3, 6, 22, 26, 30, 38, 43, 55]"
nextgqa:7916860778:5,nextgqa,mdp3_8,"[2, 3, 8, 30, 31, 39, 44, 46]"
nextgqa:7916860778:5,nextgqa,plain_dpp_8,"[3, 6, 30, 31, 38, 44, 46, 60]"
nextgqa:7957216542:4,nextgqa,mdp3_8,"[0, 11, 22, 28, 55, 59, 61, 63]"
nextgqa:7957216542:4,nextgqa,plain_dpp_8,"[0, 2, 11, 22, 25, 40, 61, 63]"
nextgqa:7975528915:6,nextgqa,mdp3_8,"[6, 25, 26, 29, 30, 32, 50, 58]"
nextgqa:7975528915:6,nextgqa,plain_dpp_8,"[25, 26, 28, 29, 30, 32, 50, 58]"
nextgqa:8032967534:8,nextgqa,mdp3_8,"[0, 12, 18, 20, 30, 45, 60, 63]"
nextgqa:8032967534:8,nextgqa,plain_dpp_8,"[0, 12, 18, 20, 30, 43, 45, 63]"
nextgqa:8064396272:4,nextgqa,mdp3_8,"[1, 7, 20, 24, 31, 55, 57, 60]"
nextgqa:8064396272:4,nextgqa,plain_dpp_8,"[1, 15, 20, 25, 39, 43, 57, 60]"
nextgqa:8109777832:1,nextgqa,mdp3_8,"[3, 9, 10, 29, 37, 45, 57, 63]"
nextgqa:8109777832:1,nextgqa,plain_dpp_8,"[2, 9, 12, 36, 45, 57, 61, 63]"
nextgqa:8109777832:10,nextgqa,mdp3_8,"[2, 7, 12, 35, 36, 43, 58, 63]"
nextgqa:8109777832:10,nextgqa,plain_dpp_8,"[2, 7, 12, 35, 36, 43, 58, 63]"
nextgqa:8111513362:6,nextgqa,mdp3_8,"[0, 2, 5, 12, 24, 34, 44, 59]"
nextgqa:8111513362:6,nextgqa,plain_dpp_8,"[0, 2, 5, 13, 24, 34, 44, 59]"
nextgqa:8201826598:6,nextgqa,mdp3_8,"[9, 14, 21, 24, 33, 37, 38, 61]"
nextgqa:8201826598:6,nextgqa,plain_dpp_8,"[9, 12, 25, 33, 37, 38, 40, 60]"
nextgqa:8208916209:0,nextgqa,mdp3_8,"[14, 21, 23, 35, 37, 40, 41, 57]"
nextgqa:8208916209:0,nextgqa,plain_dpp_8,"[1, 17, 23, 37, 40, 41, 56, 60]"
nextgqa:8208916209:5,nextgqa,mdp3_8,"[1, 23, 29, 37, 41, 46, 47, 56]"
nextgqa:8208916209:5,nextgqa,plain_dpp_8,"[1, 21, 23, 37, 41, 47, 50, 57]"
nextgqa:8227806049:2,nextgqa,mdp3_8,"[0, 23, 48, 53, 55, 56, 57, 61]"
nextgqa:8227806049:2,nextgqa,plain_dpp_8,"[8, 23, 48, 53, 55, 56, 57, 61]"
nextgqa:8235000713:6,nextgqa,mdp3_8,"[0, 21, 31, 56, 57, 58, 61, 63]"
nextgqa:8235000713:6,nextgqa,plain_dpp_8,"[0, 9, 31, 56, 57, 58, 61, 63]"
nextgqa:8245178837:4,nextgqa,mdp3_8,"[0, 15, 18, 24, 33, 39, 55, 61]"
nextgqa:8245178837:4,nextgqa,plain_dpp_8,"[0, 15, 18, 24, 25, 39, 55, 61]"
nextgqa:8245178837:6,nextgqa,mdp3_8,"[0, 15, 18, 24, 30, 33, 39, 57]"
nextgqa:8245178837:6,nextgqa,plain_dpp_8,"[0, 5, 15, 18, 24, 25, 39, 61]"
nextgqa:8245178837:9,nextgqa,mdp3_8,"[5, 9, 15, 18, 29, 33, 54, 61]"
nextgqa:8245178837:9,nextgqa,plain_dpp_8,"[0, 5, 9, 15, 18, 25, 29, 61]"
nextgqa:8277189448:8,nextgqa,mdp3_8,"[2, 11, 26, 32, 34, 41, 52, 61]"
nextgqa:8277189448:8,nextgqa,plain_dpp_8,"[7, 26, 32, 34, 41, 52, 55, 61]"
nextgqa:8283116453:0,nextgqa,mdp3_8,"[0, 1, 29, 59, 60, 61, 62, 63]"
nextgqa:8283116453:0,nextgqa,plain_dpp_8,"[0, 1, 17, 59, 60, 61, 62, 63]"
nextgqa:8340480194:3,nextgqa,mdp3_8,"[22, 26, 28, 47, 51, 53, 54, 56]"
nextgqa:8340480194:3,nextgqa,plain_dpp_8,"[16, 25, 26, 28, 47, 51, 53, 56]"
nextgqa:8371375957:6,nextgqa,mdp3_8,"[0, 11, 12, 14, 21, 24, 55, 62]"
nextgqa:8371375957:6,nextgqa,plain_dpp_8,"[0, 11, 12, 13, 14, 24, 42, 62]"
nextgqa:8466126930:5,nextgqa,mdp3_8,"[3, 9, 11, 13, 15, 20, 46, 61]"
nextgqa:8466126930:5,nextgqa,plain_dpp_8,"[3, 5, 10, 13, 15, 20, 46, 61]"
nextgqa:8499569359:1,nextgqa,mdp3_8,"[5, 14, 31, 33, 36, 50, 54, 59]"
nextgqa:8499569359:1,nextgqa,plain_dpp_8,"[5, 32, 33, 38, 40, 50, 54, 59]"
nextgqa:8499569359:4,nextgqa,mdp3_8,"[0, 10, 14, 31, 33, 36, 50, 59]"
nextgqa:8499569359:4,nextgqa,plain_dpp_8,"[0, 8, 13, 31, 33, 36, 53, 59]"
nextgqa:8501394817:0,nextgqa,mdp3_8,"[0, 4, 21, 26, 41, 49, 54, 63]"
nextgqa:8501394817:0,nextgqa,plain_dpp_8,"[0, 4, 21, 37, 45, 46, 49, 54]"
nextgqa:8507883824:6,nextgqa,mdp3_8,"[15, 25, 31, 39, 45, 55, 56, 57]"
nextgqa:8507883824:6,nextgqa,plain_dpp_8,"[15, 25, 31, 52, 55, 56, 57, 59]"
nextgqa:8576727783:6,nextgqa,mdp3_8,"[0, 2, 6, 28, 39, 53, 61, 62]"
nextgqa:8576727783:6,nextgqa,plain_dpp_8,"[0, 6, 23, 35, 39, 53, 61, 62]"
nextgqa:8617869131:1,nextgqa,mdp3_8,"[0, 4, 17, 25, 29, 31, 48, 60]"
nextgqa:8617869131:1,nextgqa,plain_dpp_8,"[0, 4, 17, 25, 29, 31, 43, 62]"
nextgqa:8625406771:6,nextgqa,mdp3_8,"[5, 16, 20, 22, 42, 44, 52, 61]"
nextgqa:8625406771:6,nextgqa,plain_dpp_8,"[1, 16, 28, 42, 44, 48, 55, 63]"
nextgqa:8632946304:3,nextgqa,mdp3_8,"[8, 16, 27, 29, 37, 51, 53, 56]"
nextgqa:8632946304:3,nextgqa,plain_dpp_8,"[6, 16, 27, 32, 37, 51, 53, 61]"
nextgqa:8652248426:4,nextgqa,mdp3_8,"[2, 3, 16, 22, 29, 34, 49, 61]"
nextgqa:8652248426:4,nextgqa,plain_dpp_8,"[2, 3, 6, 8, 16, 22, 29, 61]"
nextgqa:8666185192:3,nextgqa,mdp3_8,"[12, 14, 16, 21, 31, 34, 58, 63]"
nextgqa:8666185192:3,nextgqa,plain_dpp_8,"[4, 14, 16, 21, 28, 56, 59, 63]"
nextgqa:8666744695:5,nextgqa,mdp3_8,"[4, 12, 24, 38, 42, 49, 51, 55]"
nextgqa:8666744695:5,nextgqa,plain_dpp_8,"[12, 17, 24, 35, 47, 48, 51, 55]"
nextgqa:8666744695:8,nextgqa,mdp3_8,"[4, 23, 38, 41, 47, 49, 51, 54]"
nextgqa:8666744695:8,nextgqa,plain_dpp_8,"[4, 17, 23, 38, 47, 49, 51, 54]"
nextgqa:8686938112:4,nextgqa,mdp3_8,"[0, 9, 15, 30, 34, 43, 49, 57]"
nextgqa:8686938112:4,nextgqa,plain_dpp_8,"[9, 15, 19, 22, 41, 43, 50, 57]"
nextgqa:8759087873:7,nextgqa,mdp3_8,"[3, 9, 29, 50, 56, 58, 62, 63]"
nextgqa:8759087873:7,nextgqa,plain_dpp_8,"[2, 28, 38, 50, 56, 58, 62, 63]"
nextgqa:8857007026:1,nextgqa,mdp3_8,"[24, 27, 42, 55, 58, 59, 61, 63]"
nextgqa:8857007026:1,nextgqa,plain_dpp_8,"[26, 42, 55, 57, 58, 59, 61, 63]"
nextgqa:8857007026:8,nextgqa,mdp3_8,"[24, 27, 42, 55, 58, 59, 60, 63]"
nextgqa:8857007026:8,nextgqa,plain_dpp_8,"[26, 42, 55, 57, 58, 59, 60, 63]"
nextgqa:8900428927:13,nextgqa,mdp3_8,"[1, 6, 18, 30, 42, 49, 52, 63]"
nextgqa:8900428927:13,nextgqa,plain_dpp_8,"[1, 6, 25, 35, 42, 49, 52, 62]"
nextgqa:8900428927:5,nextgqa,mdp3_8,"[1, 6, 19, 43, 47, 51, 58, 62]"
nextgqa:8900428927:5,nextgqa,plain_dpp_8,"[1, 6, 31, 42, 49, 52, 58, 62]"
nextgqa:9023339404:2,nextgqa,mdp3_8,"[8, 17, 31, 43, 51, 52, 54, 63]"
nextgqa:9023339404:2,nextgqa,plain_dpp_8,"[8, 17, 33, 39, 43, 49, 51, 52]"
nextgqa:9023339404:3,nextgqa,mdp3_8,"[6, 30, 45, 47, 48, 50, 51, 56]"
nextgqa:9023339404:3,nextgqa,plain_dpp_8,"[6, 35, 44, 47, 48, 50, 51, 56]"
nextgqa:9072405003:6,nextgqa,mdp3_8,"[0, 18, 19, 22, 30, 50, 53, 63]"
nextgqa:9072405003:6,nextgqa,plain_dpp_8,"[0, 18, 19, 22, 30, 50, 53, 63]"
nextgqa:9175646479:5,nextgqa,mdp3_8,"[9, 11, 22, 27, 38, 44, 48, 61]"
nextgqa:9175646479:5,nextgqa,plain_dpp_8,"[8, 9, 11, 22, 38, 44, 48, 61]"
nextgqa:9221389917:1,nextgqa,mdp3_8,"[1, 7, 10, 23, 29, 42, 57, 62]"
nextgqa:9221389917:1,nextgqa,plain_dpp_8,"[1, 7, 10, 21, 29, 36, 55, 57]"
nextgqa:9297698436:3,nextgqa,mdp3_8,"[4, 7, 24, 29, 30, 36, 52, 53]"
nextgqa:9297698436:3,nextgqa,plain_dpp_8,"[0, 4, 7, 24, 29, 30, 52, 53]"
nextgqa:9383140374:1,nextgqa,mdp3_8,"[0, 7, 8, 14, 15, 24, 35, 51]"
nextgqa:9383140374:1,nextgqa,plain_dpp_8,"[0, 7, 8, 14, 15, 24, 37, 49]"
nextgqa:9402994355:2,nextgqa,mdp3_8,"[1, 18, 22, 25, 28, 36, 48, 63]"
nextgqa:9402994355:2,nextgqa,plain_dpp_8,"[1, 18, 22, 28, 36, 43, 53, 61]"
nextgqa:9402994355:6,nextgqa,mdp3_8,"[1, 11, 18, 27, 29, 37, 52, 61]"
nextgqa:9402994355:6,nextgqa,plain_dpp_8,"[1, 18, 25, 27, 32, 37, 53, 61]"
nextgqa:9528960175:0,nextgqa,mdp3_8,"[2, 19, 22, 32, 45, 50, 60, 63]"
nextgqa:9528960175:0,nextgqa,plain_dpp_8,"[14, 22, 32, 40, 45, 49, 60, 63]"
nextgqa:9528960175:1,nextgqa,mdp3_8,"[14, 19, 25, 31, 44, 49, 50, 60]"
nextgqa:9528960175:1,nextgqa,plain_dpp_8,"[14, 19, 22, 32, 49, 52, 60, 63]"
nextgqa:9663613477:11,nextgqa,mdp3_8,"[9, 18, 19, 37, 38, 47, 49, 50]"
nextgqa:9663613477:11,nextgqa,plain_dpp_8,"[4, 13, 18, 37, 38, 47, 49, 50]"
nextgqa:9663613477:6,nextgqa,mdp3_8,"[4, 18, 29, 31, 36, 42, 47, 60]"
nextgqa:9663613477:6,nextgqa,plain_dpp_8,"[4, 18, 29, 31, 36, 47, 49, 54]"
nextgqa:9667167640:5,nextgqa,mdp3_8,"[17, 24, 29, 36, 44, 50, 53, 54]"
nextgqa:9667167640:5,nextgqa,plain_dpp_8,"[24, 32, 36, 44, 50, 53, 54, 60]"
nextgqa:9935699345:3,nextgqa,mdp3_8,"[0, 23, 46, 52, 55, 57, 59, 60]"
nextgqa:9935699345:3,nextgqa,plain_dpp_8,"[0, 23, 46, 52, 54, 57, 59, 62]"
