item_id,benchmark,condition,selected_candidate_indices
lvbench:5171,lvbench,plain_dpp_8,"[2, 9, 22, 23, 37, 38, 42, 45]"
lvbench:5173,lvbench,mdp3_8,"[2, 5, 12, 22, 30, 33, 39, 45]"
lvbench:5173,lvbench,plain_dpp_8,"[2, 5, 12, 16, 22, 30, 39, 45]"
lvbench:5180,lvbench,mdp3_8,"[4, 19, 25, 34, 52, 55, 60, 63]"
lvbench:5180,lvbench,plain_dpp_8,"[0, 4, 19, 25, 34, 52, 60, 63]"
lvbench:5253,lvbench,mdp3_8,"[0, 1, 11, 21, 29, 32, 51, 62]"
lvbench:5253,lvbench,plain_dpp_8,"[0, 1, 11, 21, 29, 32, 51, 62]"
lvbench:5256,lvbench,mdp3_8,"[1, 4, 11, 24, 32, 38, 45, 56]"
lvbench:5256,lvbench,plain_dpp_8,"[1, 4, 11, 24, 32, 43, 44, 56]"
lvbench:5257,lvbench,mdp3_8,"[1, 8, 24, 32, 41, 42, 52, 63]"
lvbench:5257,lvbench,plain_dpp_8,"[1, 8, 24, 29, 32, 41, 52, 63]"
lvbench:5260,lvbench,mdp3_8,"[8, 11, 12, 22, 45, 54, 61, 63]"
lvbench:5260,lvbench,plain_dpp_8,"[8, 11, 12, 44, 54, 55, 61, 63]"
lvbench:5274,lvbench,mdp3_8,"[0, 11, 21, 29, 32, 51, 52, 60]"
lvbench:5274,lvbench,plain_dpp_8,"[0, 11, 21, 29, 32, 51, 52, 60]"
lvbench:531,lvbench,mdp3_8,"[3, 15, 19, 28, 33, 39, 61, 62]"
lvbench:531,lvbench,plain_dpp_8,"[3, 9, 15, 19, 33, 41, 61, 62]"
lvbench:532,lvbench,mdp3_8,"[3, 15, 20, 21, 22, 33, 39, 43]"
lvbench:532,lvbench,plain_dpp_8,"[3, 15, 21, 22, 25, 39, 43, 53]"
lvbench:54,lvbench,mdp3_8,"[16, 19, 25, 26, 36, 45, 53, 62]"
lvbench:54,lvbench,plain_dpp_8,"[3, 20, 25, 26, 36, 45, 53, 62]"
lvbench:542,lvbench,mdp3_8,"[9, 10, 13, 25, 40, 42, 61, 62]"
lvbench:542,lvbench,plain_dpp_8,"[9, 13, 25, 40, 42, 49, 61, 62]"
lvbench:553,lvbench,mdp3_8,"[12, 13, 19, 28, 41, 49, 54, 57]"
lvbench:553,lvbench,plain_dpp_8,"[12, 13, 14, 28, 41, 49, 54, 57]"
lvbench:561,lvbench,mdp3_8,"[12, 13, 18, 29, 34, 47, 48, 49]"
lvbench:561,lvbench,plain_dpp_8,"[4, 12, 13, 18, 32, 47, 48, 49]"
lvbench:594,lvbench,mdp3_8,"[0, 11, 17, 27, 37, 39, 53, 63]"
lvbench:594,lvbench,plain_dpp_8,"[1, 11, 17, 27, 37, 39, 47, 63]"
lvbench:601,lvbench,mdp3_8,"[1, 2, 16, 27, 32, 35, 48, 54]"
lvbench:601,lvbench,plain_dpp_8,"[1, 2, 16, 35, 39, 47, 48, 54]"
lvbench:602,lvbench,mdp3_8,"[1, 15, 23, 27, 31, 47, 49, 59]"
lvbench:602,lvbench,plain_dpp_8,"[1, 15, 23, 27, 31, 47, 49, 59]"
lvbench:603,lvbench,mdp3_8,"[1, 5, 12, 29, 33, 34, 52, 59]"
lvbench:603,lvbench,plain_dpp_8,"[1, 6, 9, 29, 33, 34, 52, 59]"
lvbench:614,lvbench,mdp3_8,"[1, 5, 12, 29, 37, 53, 59, 60]"
lvbench:614,lvbench,plain_dpp_8,"[1, 12, 29, 34, 37, 53, 59, 60]"
lvbench:617,lvbench,mdp3_8,"[10, 19, 29, 38, 39, 41, 46, 48]"
lvbench:617,lvbench,plain_dpp_8,"[10, 28, 29, 38, 39, 41, 46, 48]"
lvbench:62,lvbench,mdp3_8,"[1, 5, 7, 17, 35, 48, 52, 62]"
lvbench:62,lvbench,plain_dpp_8,"[1, 5, 7, 17, 43, 52, 60, 62]"
lvbench:627,lvbench,mdp3_8,"[3, 5, 7, 21, 28, 30, 57, 58]"
lvbench:627,lvbench,plain_dpp_8,"[3, 5, 7, 8, 21, 28, 30, 33]"
lvbench:628,lvbench,mdp3_8,"[3, 17, 24, 30, 44, 47, 48, 62]"
lvbench:628,lvbench,plain_dpp_8,"[3, 17, 24, 30, 44, 47, 57, 62]"
lvbench:63,lvbench,mdp3_8,"[2, 3, 4, 19, 25, 26, 43, 45]"
lvbench:63,lvbench,plain_dpp_8,"[2, 3, 4, 19, 25, 26, 43, 45]"
lvbench:633,lvbench,mdp3_8,"[3, 7, 9, 21, 24, 30, 37, 39]"
lvbench:633,lvbench,plain_dpp_8,"[3, 7, 9, 20, 21, 24, 30, 37]"
lvbench:637,lvbench,mdp3_8,"[0, 2, 3, 35, 36, 40, 50, 63]"
lvbench:637,lvbench,plain_dpp_8,"[0, 2, 3, 18, 36, 40, 50, 63]"
lvbench:638,lvbench,mdp3_8,"[0, 5, 9, 22, 32, 50, 53, 62]"
lvbench:638,lvbench,plain_dpp_8,"[0, 5, 9, 22, 29, 32, 50, 53]"
lvbench:651,lvbench,mdp3_8,"[16, 18, 28, 34, 46, 54, 56, 62]"
lvbench:651,lvbench,plain_dpp_8,"[16, 28, 34, 44, 46, 54, 56, 62]"
lvbench:657,lvbench,mdp3_8,"[5, 9, 18, 19, 27, 44, 45, 53]"
lvbench:657,lvbench,plain_dpp_8,"[5, 9, 19, 27, 42, 44, 53, 62]"
lvbench:658,lvbench,mdp3_8,"[5, 9, 18, 27, 42, 45, 53, 61]"
lvbench:658,lvbench,plain_dpp_8,"[5, 9, 18, 27, 42, 45, 53, 61]"
lvbench:668,lvbench,mdp3_8,"[13, 18, 22, 26, 32, 46, 48, 57]"
lvbench:668,lvbench,plain_dpp_8,"[1, 6, 13, 22, 26, 32, 46, 57]"
lvbench:68,lvbench,mdp3_8,"[14, 27, 29, 31, 40, 43, 46, 62]"
lvbench:68,lvbench,plain_dpp_8,"[14, 27, 29, 31, 43, 44, 46, 62]"
lvbench:728,lvbench,mdp3_8,"[1, 4, 10, 25, 40, 48, 57, 58]"
lvbench:728,lvbench,plain_dpp_8,"[1, 2, 10, 25, 26, 40, 57, 58]"
lvbench:735,lvbench,mdp3_8,"[5, 10, 34, 37, 38, 40, 50, 58]"
lvbench:735,lvbench,plain_dpp_8,"[5, 10, 25, 26, 34, 37, 40, 50]"
lvbench:736,lvbench,mdp3_8,"[5, 10, 32, 34, 37, 40, 57, 59]"
lvbench:736,lvbench,plain_dpp_8,"[4, 5, 10, 26, 27, 34, 40, 59]"
lvbench:738,lvbench,mdp3_8,"[2, 4, 15, 21, 40, 42, 45, 50]"
lvbench:738,lvbench,plain_dpp_8,"[2, 4, 15, 16, 21, 25, 42, 45]"
lvbench:749,lvbench,mdp3_8,"[1, 4, 8, 10, 11, 34, 35, 38]"
lvbench:749,lvbench,plain_dpp_8,"[1, 4, 8, 10, 11, 20, 34, 35]"
lvbench:752,lvbench,mdp3_8,"[1, 20, 22, 26, 35, 39, 45, 47]"
lvbench:752,lvbench,plain_dpp_8,"[1, 6, 20, 22, 35, 39, 44, 47]"
lvbench:753,lvbench,mdp3_8,"[1, 13, 21, 31, 42, 46, 54, 60]"
lvbench:753,lvbench,plain_dpp_8,"[21, 26, 31, 35, 42, 46, 54, 58]"
lvbench:767,lvbench,mdp3_8,"[0, 7, 10, 22, 29, 44, 57, 62]"
lvbench:767,lvbench,plain_dpp_8,"[10, 12, 22, 35, 44, 54, 57, 62]"
lvbench:771,lvbench,mdp3_8,"[4, 16, 18, 20, 25, 39, 58, 62]"
lvbench:771,lvbench,plain_dpp_8,"[4, 11, 16, 18, 20, 25, 49, 62]"
lvbench:773,lvbench,mdp3_8,"[16, 19, 23, 25, 38, 44, 51, 62]"
lvbench:773,lvbench,plain_dpp_8,"[16, 19, 25, 38, 44, 49, 51, 62]"
lvbench:78,lvbench,mdp3_8,"[4, 7, 18, 47, 48, 51, 61, 62]"
lvbench:78,lvbench,plain_dpp_8,"[4, 7, 18, 47, 48, 51, 60, 62]"
lvbench:783,lvbench,mdp3_8,"[10, 16, 29, 38, 51, 54, 58, 62]"
lvbench:783,lvbench,plain_dpp_8,"[18, 23, 38, 51, 54, 58, 61, 62]"
lvbench:8,lvbench,mdp3_8,"[3, 10, 13, 15, 16, 42, 47, 54]"
lvbench:8,lvbench,plain_dpp_8,"[3, 10, 13, 15, 16, 42, 47, 54]"
lvbench:800,lvbench,mdp3_8,"[9, 19, 20, 25, 27, 40, 53, 56]"
lvbench:800,lvbench,plain_dpp_8,"[9, 12, 20, 25, 27, 36, 40, 53]"
lvbench:803,lvbench,mdp3_8,"[8, 14, 17, 19, 25, 35, 52, 60]"
lvbench:803,lvbench,plain_dpp_8,"[6, 14, 25, 32, 35, 49, 52, 60]"
lvbench:806,lvbench,mdp3_8,"[3, 5, 9, 18, 19, 23, 39, 40]"
lvbench:806,lvbench,plain_dpp_8,"[3, 5, 9, 18, 23, 35, 39, 40]"
lvbench:808,lvbench,mdp3_8,"[9, 13, 14, 19, 27, 34, 49, 51]"
lvbench:808,lvbench,plain_dpp_8,"[4, 9, 13, 14, 27, 34, 49, 51]"
lvbench:82,lvbench,mdp3_8,"[2, 3, 4, 7, 17, 45, 61, 62]"
lvbench:82,lvbench,plain_dpp_8,"[2, 3, 4, 6, 17, 60, 61, 62]"
lvbench:848,lvbench,mdp3_8,"[25, 27, 37, 47, 50, 51, 61, 62]"
lvbench:848,lvbench,plain_dpp_8,"[27, 30, 37, 47, 50, 51, 61, 62]"
lvbench:851,lvbench,mdp3_8,"[2, 22, 25, 30, 50, 53, 61, 62]"
lvbench:851,lvbench,plain_dpp_8,"[2, 25, 30, 37, 50, 53, 61, 62]"
lvbench:900,lvbench,mdp3_8,"[7, 12, 13, 20, 23, 28, 32, 39]"
lvbench:900,lvbench,plain_dpp_8,"[7, 12, 13, 15, 20, 23, 28, 29]"
lvbench:903,lvbench,mdp3_8,"[2, 7, 12, 23, 36, 39, 40, 62]"
lvbench:903,lvbench,plain_dpp_8,"[2, 7, 12, 23, 36, 39, 40, 62]"
lvbench:911,lvbench,mdp3_8,"[1, 2, 15, 24, 37, 41, 45, 46]"
lvbench:911,lvbench,plain_dpp_8,"[1, 2, 24, 33, 37, 41, 45, 46]"
lvbench:912,lvbench,mdp3_8,"[1, 2, 10, 11, 35, 39, 53, 58]"
lvbench:912,lvbench,plain_dpp_8,"[1, 2, 6, 10, 11, 35, 50, 53]"
lvbench:913,lvbench,mdp3_8,"[0, 2, 6, 10, 36, 52, 60, 63]"
lvbench:913,lvbench,plain_dpp_8,"[0, 2, 6, 10, 11, 12, 34, 36]"
lvbench:916,lvbench,mdp3_8,"[1, 6, 9, 24, 35, 41, 53, 58]"
lvbench:916,lvbench,plain_dpp_8,"[1, 6, 9, 35, 41, 48, 53, 61]"
lvbench:918,lvbench,mdp3_8,"[1, 2, 6, 10, 15, 41, 50, 61]"
lvbench:918,lvbench,plain_dpp_8,"[1, 2, 6, 10, 15, 40, 50, 61]"
lvbench:979,lvbench,mdp3_8,"[20, 26, 29, 52, 55, 57, 58, 62]"
lvbench:979,lvbench,plain_dpp_8,"[20, 25, 29, 52, 55, 57, 58, 62]"
lvbench:991,lvbench,mdp3_8,"[10, 25, 27, 33, 41, 48, 52, 57]"
lvbench:991,lvbench,plain_dpp_8,"[26, 33, 41, 45, 48, 50, 52, 58]"
lvbench:996,lvbench,mdp3_8,"[16, 20, 25, 27, 46, 52, 55, 58]"
lvbench:996,lvbench,plain_dpp_8,"[16, 20, 25, 27, 41, 52, 55, 58]"
lvbench:998,lvbench,mdp3_8,"[18, 19, 26, 31, 48, 52, 60, 62]"
lvbench:998,lvbench,plain_dpp_8,"[19, 31, 35, 48, 52, 60, 61, 62]"
lvbench:999,lvbench,mdp3_8,"[22, 27, 31, 33, 35, 52, 61, 62]"
lvbench:999,lvbench,plain_dpp_8,"[22, 33, 35, 45, 51, 52, 61, 62]"
