model,benchmark,item_id,context_index,pair_type,a,ab,b,baseline,interaction,absolute_interaction,source_video_id,candidate_a_time,candidate_b_time,evidence_pair,utility_a,utility_b,main_abs_sum,main_abs_max,main_abs_difference,main_signed_sum,baseline_magnitude,temporal_distance,main_abs_sum_squared,outside_common_support,selection_group,magnitude_quartile,case_id,question,options,answer,frame_a_image,frame_b_image
internvl35_8b,herbench,herbench:AC_356,1,outside_outside,-0.8163448572158813,-0.7593011856079102,-0.8727445006370544,-0.9206706881523132,0.009117484092712402,0.009117484092712402,P01-20240204-152537,8.916,155.82103125,0.0,0.10432583093643188,0.04792618751525879,0.15225201845169067,0.10432583093643188,0.056399643421173096,0.15225201845169067,0.9206706881523132,146.90503125,0.023180677122613957,True,seeded_typical_outside_outside_positive_Q1,Q1,case_124,How many times does the action-object pair 'press button' occur in this video?,"[""3"", ""4"", ""5"", ""2"", ""1""]",D,images/case_124_a.jpg,images/case_124_b.jpg
videollama3_7b,nextgqa,nextgqa:11506594895:2,1,outside_outside,-0.5848682522773743,-0.6287450790405273,-0.26682817935943604,-0.16592401266098022,0.057027339935302734,0.057027339935302734,11506594895,0.5045045045045046,10.105855855855857,0.0,-0.41894423961639404,-0.10090416669845581,0.5198484063148499,0.41894423961639404,0.31804007291793823,-0.5198484063148499,0.16592401266098022,9.601351351351353,0.2702423655480892,True,seeded_typical_outside_outside_positive_Q1,Q1,case_125,what does the girl in purple do after getting the end of the leash at the start,"[""walk towards woman"", ""look up in the sky"", ""bend down"", ""stand up"", ""run backwards""]",D,images/case_125_a.jpg,images/case_125_b.jpg
internvl35_38b,lvbench,lvbench:3166,0,outside_outside,-0.4118669629096985,-0.5193469226360321,-0.5248586535453796,-0.38914036750793457,0.02823832631111145,0.02823832631111145,uusf1qG_uZ4,159.70866666666666,2716.295057291667,0.0,-0.022726595401763916,-0.13571828603744507,0.15844488143920898,0.13571828603744507,0.11299169063568115,-0.15844488143920898,0.38914036750793457,2556.5863906250006,0.02510478045428499,True,seeded_typical_outside_outside_positive_Q1,Q1,case_126,What is the first exercise the substitute daycare teacher does with these infants?,"[""Sit-ups"", ""Push-ups"", ""Hands-up"", ""Jumping jacks""]",D,images/case_126_a.jpg,images/case_126_b.jpg
perception_lm_8b,nextgqa,nextgqa:6257273545:4,0,outside_outside,4.978097562212497,4.860181160736829,5.229856111574918,5.515598263591528,0.16782575054094195,0.16782575054094195,6257273545,1.7997980000000002,28.796768000000004,0.0,-0.5375007013790309,-0.2857421520166099,0.8232428533956409,0.5375007013790309,0.25175854936242104,-0.8232428533956409,5.515598263591528,26.996970000000005,0.6777287956669966,True,seeded_typical_outside_outside_positive_Q2,Q2,case_127,what does the man do after sitting up straight and inhaling in the middle,"[""hold and move baby s arms"", ""cycle"", ""dance"", ""relax his shoulders"", ""take the pipe""]",D,images/case_127_a.jpg,images/case_127_b.jpg
qwen3_vl_4b,lvbench,lvbench:2256,0,outside_outside,-3.502359062433243,-3.5251798033714294,-3.7017654478549957,-3.5719727724790573,0.10697193443775177,0.10697193443775177,16Z-XQh9jhk,100.4752,1708.8633625000002,0.0,0.06961371004581451,-0.12979267537593842,0.19940638542175293,0.12979267537593842,0.0601789653301239,-0.0601789653301239,3.5719727724790573,1608.3881625000001,0.03976290654696868,True,seeded_typical_outside_outside_positive_Q2,Q2,case_128,How many white lights were on at 45:08?,"[""24"", ""20"", ""6"", ""5""]",A,images/case_128_a.jpg,images/case_128_b.jpg
qwen3_vl_32b,herbench,herbench:FOM_623,0,outside_outside,0.8479796350002289,-0.6093074977397919,-0.0616033673286438,1.4761177897453308,0.08043402433395386,0.08043402433395386,P02-20240211-141313,30.22733333333333,521.1853489583334,0.0,-0.6281381547451019,-1.5377211570739746,2.1658593118190765,1.5377211570739746,0.9095830023288727,-2.1658593118190765,1.4761177897453308,490.9580156250001,4.690946558593404,True,seeded_typical_outside_outside_positive_Q2,Q2,case_129,Which of the following objects the camera wearer of the video did NOT interact with?,"[""scissors"", ""size of gas flame"", ""tupperware"", ""sticker"", ""raspberry lemon-curd tart""]",B,images/case_129_a.jpg,images/case_129_b.jpg
perception_lm_8b,nextgqa,nextgqa:3350068648:9,0,outside_outside,5.690374823054299,5.889683851506561,3.0927508659660816,3.0702833123505116,0.17684147483669221,0.17684147483669221,3350068648,0.45845800000000003,7.496504640625001,0.0,2.620091510703787,0.02246755361557007,2.6425590643193573,2.620091510703787,2.597623957088217,2.6425590643193573,3.0702833123505116,7.038046640625001,6.983118408416397,True,seeded_typical_outside_outside_positive_Q3,Q3,case_130,what did the man in black do after he nodded at the end of the video,"[""laptop screen"", ""plays the instrument continuously"", ""picked up his drink"", ""put it down"", ""look up""]",E,images/case_130_a.jpg,images/case_130_b.jpg
videollama3_7b,nextgqa,nextgqa:7011018565:8,2,outside_outside,-1.5830364227294922,-1.4029817581176758,-1.087273120880127,-1.0949742794036865,0.17235350608825684,0.17235350608825684,7011018565,1.3306626666666668,20.822791572916664,0.0,-0.48806214332580566,0.00770115852355957,0.49576330184936523,0.48806214332580566,0.4803609848022461,-0.4803609848022461,1.0949742794036865,19.49212890625,0.24578125146058483,True,seeded_typical_outside_outside_positive_Q3,Q3,case_131,what does the man do after putting the black dog down,"[""show the dog s teeth"", ""threw the ball"", ""move his hand to grab the drink"", ""went home"", ""walk backwards""]",A,images/case_131_a.jpg,images/case_131_b.jpg
internvl35_8b,lvbench,lvbench:1681,1,outside_outside,-0.08913397789001465,0.3186432719230652,-0.40760672092437744,-0.49639198184013367,0.3189919888973236,0.3189919888973236,t-RtDI2RWQs,103.79713046379713,1940.5197906239573,0.0,0.407258003950119,0.08878526091575623,0.49604326486587524,0.407258003950119,0.3184727430343628,0.49604326486587524,0.49639198184013367,1836.72266016016,0.24605892061879686,True,seeded_typical_outside_outside_positive_Q3,Q3,case_132,Which film wins the Best Original Screenplay award?,"[""Anatomy of a Fall"", ""Green Book"", ""Manchester by the Sea"", ""Promising Young Woman""]",A,images/case_132_a.jpg,images/case_132_b.jpg
videollama3_7b,nextgqa,nextgqa:8109777832:10,2,outside_outside,0.806971937417984,-0.3126394748687744,-0.18357640504837036,1.4042315483093262,0.4681965410709381,0.4681965410709381,8109777832,1.6629946666666666,26.140197416666666,0.0,-0.5972596108913422,-1.5878079533576965,2.1850675642490387,1.5878079533576965,0.9905483424663544,-2.1850675642490387,1.4042315483093262,24.47720275,4.774520260333227,False,seeded_typical_outside_outside_positive_Q4,Q4,case_133,what does the woman in pink do after the girl hugs her tightly at the end,"[""pat the boy s head"", ""hugs her back"", ""twirl strings"", ""kiss baby"", ""move hands into water""]",B,images/case_133_a.jpg,images/case_133_b.jpg
qwen3_vl_4b,lvbench,lvbench:4201,1,outside_outside,-2.671447917819023,-2.076899893581867,-3.533709529787302,-3.676614608615637,0.4516429454088211,0.4516429454088211,Z86xysw5Ncc,46.132799999999996,934.910025,0.0,1.0051666907966137,0.1429050788283348,1.1480717696249485,1.0051666907966137,0.8622616119682789,1.1480717696249485,3.676614608615637,888.777225,1.3180687882097608,True,seeded_typical_outside_outside_positive_Q4,Q4,case_134,Which statement is true for Men's 100M Round 1 Heat 1?,"[""The athlete who wears a green running shoes is on Track 7"", ""Two athletes have the same natiaonlity"", ""No athlete is on Track 1"", ""The athlete from USA is on track 9""]",C,images/case_134_a.jpg,images/case_134_b.jpg
qwen3_vl_32b,nextgqa,nextgqa:10173643695:5,2,outside_outside,2.1670470759272575,1.4036725014448166,2.130269654095173,4.323550011962652,1.4299057833850384,1.4299057833850384,10173643695,0.6,7.799999999999999,0.0,-2.1565029360353947,-2.1932803578674793,4.349783293902874,2.1932803578674793,0.036777421832084656,-4.349783293902874,4.323550011962652,7.199999999999999,18.920614703916538,True,seeded_typical_outside_outside_positive_Q4,Q4,case_135,what does the boy in red and black shorts do as the boy in blue shorts was hanging on the pole,"[""walk in front of him"", ""watch the kids"", ""jumps withthem"", ""droped on table"", ""climb on table""]",E,images/case_135_a.jpg,images/case_135_b.jpg
internvl35_8b,nextgqa,nextgqa:3557601110:10,0,outside_outside,0.3140755891799927,-0.10517251491546631,-0.08080071210861206,0.29355376958847046,-0.044893622398376465,0.044893622398376465,3557601110,0.2544208333333333,3.736805989583333,0.0,0.020521819591522217,-0.3743544816970825,0.39487630128860474,0.3743544816970825,0.3538326621055603,-0.3538326621055603,0.29355376958847046,3.4823851562499994,0.15592729331936894,True,seeded_typical_outside_outside_negative_Q1,Q1,case_136,what does the bike rider do after falling down from the bridge,"[""walk towards the boy"", ""grab the bridge for support"", ""walk away"", ""kneel at the side"", ""excited""]",B,images/case_136_a.jpg,images/case_136_b.jpg
qwen3_vl_32b,lvbench,lvbench:4765,0,outside_outside,2.2428749799728394,2.199698030948639,2.2306530103087425,2.269877538084984,-0.003952421247959137,0.003952421247959137,sk00epALZps,49.00433767100434,830.010969302636,0.0,-0.02700255811214447,-0.0392245277762413,0.06622708588838577,0.0392245277762413,0.012221969664096832,-0.06622708588838577,2.269877538084984,781.0066316316316,0.004386026905267626,False,seeded_typical_outside_outside_negative_Q1,Q1,case_137,"After Fisher scores , what does the white team No. 20 do?","[""He feels to the ground"", ""He waves his elbow"", ""He bows"", ""He waves""]",B,images/case_137_a.jpg,images/case_137_b.jpg
videollama3_7b,nextgqa,nextgqa:5646554288:9,0,outside_outside,2.7477313578128815,2.8515351563692093,2.9221109338104725,2.767119452357292,-0.05118768289685249,0.05118768289685249,5646554288,0.36169466666666666,5.346299291666666,0.0,-0.019388094544410706,0.1549914814531803,0.17437957599759102,0.1549914814531803,0.1356033869087696,0.1356033869087696,2.767119452357292,4.984604624999999,0.03040823652509962,True,seeded_typical_outside_outside_negative_Q1,Q1,case_138,why did the man in grey extend his arms while running,"[""playing with baby"", ""throw dog toy"", ""lifting weights"", ""catch baby"", ""catch ball""]",E,images/case_138_a.jpg,images/case_138_b.jpg
internvl35_38b,lvbench,lvbench:17,1,outside_outside,1.4280641078948975,1.6284610033035278,1.3625099062919617,1.0369921624660492,-0.1251208484172821,0.1251208484172821,qAIRFyR6NyQ,106.65921933333334,3881.395653552083,0.0,0.39107194542884827,0.3255177438259125,0.7165896892547607,0.39107194542884827,0.06555420160293579,0.7165896892547607,1.0369921624660492,3774.7364342187493,0.5135007827462346,True,seeded_typical_outside_outside_negative_Q2,Q2,case_139,What change occurred to the lighting tool when the girl writes in her diary?,"[""It changes from a candle to a lantern"", ""It changes from a desk lamp to a candle"", ""It changes from a desk lamp to a spotlight"", ""It changes from a candle to a flashlight""]",B,images/case_139_a.jpg,images/case_139_b.jpg
perception_lm_8b,herbench,herbench:ASII_17173,2,outside_outside,3.0818167068064213,3.1047716587781906,3.482469303533435,3.3418937511742115,-0.11762060038745403,0.11762060038745403,P03-20240217-192543,69.16731770833333,1155.780598958333,0.0,-0.2600770443677902,0.14057555235922337,0.4006525967270136,0.2600770443677902,0.11950149200856686,-0.11950149200856686,3.3418937511742115,1086.6132812499998,0.16052250326409898,True,seeded_typical_outside_outside_negative_Q2,Q2,case_140,What is the correct temporal order of the 5 narrated events? Choose the option that lists the events chronologically.,"[""1. pick up coffee jug -> 2. put down mushrooms -> 3. place coffee jug -> 4. pick up pink tea saucer -> 5. pick up green tea saucer"", ""1. put down mushrooms -> 2. place coffee jug -> 3. pick up coffee jug -> 4. pick up pink tea saucer -> 5. pick up green tea saucer"", ""1. pick up green tea saucer -> 2. pick up pink tea saucer -> 3. place coffee jug -> 4. pick up coffee jug -> 5. put down mushrooms"", ""1. put down mushrooms -> 2. pick up coffee jug -> 3. place coffee jug -> 4. pick up pink tea saucer -> 5. pick up green tea saucer"", ""1. place coffee jug -> 2. put down mushrooms -> 3. pick up coffee jug -> 4. pick up green tea saucer -> 5. pick up pink tea saucer""]",D,images/case_140_a.jpg,images/case_140_b.jpg
perception_lm_8b,nextgqa,nextgqa:6292691001:0,2,outside_outside,1.1428507268428802,1.8598815649747849,1.1790858507156372,0.36505454778671265,-0.09700046479701996,0.09700046479701996,6292691001,3.1055242968750005,8.051465296875001,0.0,0.7777961790561676,0.8140313029289246,1.5918274819850922,0.8140313029289246,0.03623512387275696,1.5918274819850922,0.36505454778671265,4.945941000000001,2.533914732402999,True,seeded_typical_outside_outside_negative_Q2,Q2,case_141,why is the small boy running around the house at the start of the video,"[""playing around the toys"", ""want to hug man"", ""let the dog chase"", ""copy adult"", ""playing with the woman""]",E,images/case_141_a.jpg,images/case_141_b.jpg
perception_lm_8b,nextgqa,nextgqa:4086138523:2,1,outside_outside,-5.321871891617775,-5.785566508769989,-6.528647094964981,-6.403541445732117,-0.33858896791934967,0.33858896791934967,4086138523,0.40106733333333333,5.035275036458334,0.0,1.0816695541143417,-0.12510564923286438,1.2067752033472061,1.0816695541143417,0.9565639048814774,0.9565639048814774,6.403541445732117,4.634207703125,1.4563063914136907,True,seeded_typical_outside_outside_negative_Q3,Q3,case_142,why does the man in white constantly look down when the camera directs towards him,"[""for fun"", ""looking at book on the table"", ""wipe blood"", ""talking to lady"", ""protect from sun""]",B,images/case_142_a.jpg,images/case_142_b.jpg
qwen3_vl_32b,herbench,herbench:AC_135,2,outside_outside,1.4362218081951141,1.1188541054725647,1.2411476969718933,1.3267115205526352,-0.23180387914180756,0.23180387914180756,P01-20240203-130505,16.574,273.72996875,0.0,0.10951028764247894,-0.08556382358074188,0.19507411122322083,0.10951028764247894,0.02394646406173706,0.02394646406173706,1.3267115205526352,257.15596875,0.03805390886952953,True,seeded_typical_outside_outside_negative_Q3,Q3,case_143,How many times does the action-object pair 'pick up spatula' occur in this video?,"[""9"", ""7"", ""8"", ""10"", ""11""]",B,images/case_143_a.jpg,images/case_143_b.jpg
qwen3_vl_4b,herbench,herbench:ASII_6663,0,outside_outside,1.4803963750600815,1.5724258124828339,1.971448853611946,1.6131618916988373,-0.26625752449035645,0.26625752449035645,P04-20240414-064514,5.1466666666666665,99.11354166666665,0.0,-0.1327655166387558,0.3582869619131088,0.4910524785518646,0.3582869619131088,0.22552144527435303,0.22552144527435303,1.6131618916988373,93.96687499999999,0.24113253669192947,True,seeded_typical_outside_outside_negative_Q3,Q3,case_144,What is the correct temporal order of the 5 narrated events? Choose the option that lists the events chronologically.,"[""1. close lid of rubbish bin -> 2. place coffee mug -> 3. put down carton of eggs -> 4. pick up bottle of olive oil -> 5. pick up condiment jar"", ""1. place coffee mug -> 2. put down carton of eggs -> 3. close lid of rubbish bin -> 4. pick up bottle of olive oil -> 5. pick up condiment jar"", ""1. place coffee mug -> 2. close lid of rubbish bin -> 3. put down carton of eggs -> 4. pick up bottle of olive oil -> 5. pick up condiment jar"", ""1. pick up condiment jar -> 2. pick up bottle of olive oil -> 3. put down carton of eggs -> 4. close lid of rubbish bin -> 5. place coffee mug"", ""1. put down carton of eggs -> 2. place coffee mug -> 3. close lid of rubbish bin -> 4. pick up condiment jar -> 5. pick up bottle of olive oil""]",C,images/case_144_a.jpg,images/case_144_b.jpg
qwen3_vl_4b,lvbench,lvbench:3416,1,outside_outside,7.391062330512796,11.380386352604546,10.951083779487817,6.491408900707029,-0.47035085668903776,0.47035085668903776,1FsiZgGZU70,45.089333333333336,768.9844895833334,0.0,0.8996534298057668,4.459674878780788,5.359328308586555,4.459674878780788,3.5600214489750215,5.359328308586555,6.491408900707029,723.89515625,28.722399919217224,True,seeded_typical_outside_outside_negative_Q4,Q4,case_145,What is the hairstyle of the vlogger?,"[""Dreadlocks"", ""Ponytail"", ""Mohawk"", ""Crew cut""]",A,images/case_145_a.jpg,images/case_145_b.jpg
internvl35_8b,herbench,herbench:SVA_3367,1,outside_outside,-0.9479642808437347,1.8987230360507965,2.7035346925258636,-0.9199497103691101,-0.7767970860004425,0.7767970860004425,Singin in the Rain 1952 Official Trailer - Gene Kelly Debbie Reynolds Movie HD,4.864192666666667,78.73911879166667,0.0,-0.028014570474624634,3.6234844028949738,3.6514989733695984,3.6234844028949738,3.595469832420349,3.595469832420349,0.9199497103691101,73.874926125,13.333444752519231,True,seeded_typical_outside_outside_negative_Q4,Q4,case_146,"The following 4 shots (scenes) take place in the video:

1. Two men in gray suits and a woman in a blue dress with a white scarf joyfully perform a synchronized dance in a cozy kitchen with curtained windows and the words ""Good Mornin'"" appear onscreen.
2. Two people stand on a grassy hill in front of a large billboard for the film ""Singin' In The Rain,"" with bold blue text overlaying the image.
3. A large group dressed in various bright outfits are dancing energetically on a stage surrounded by glowing illuminated signs, with bold text reading ""M-G-M proudly presents..."" superimposed over colorful flags.
4. Sparkling lights illuminate a glamorous Los Angeles premiere night at Grauman's Egyptian Theatre, with a bustling crowd and vintage cars alongside a fountain near the iconic marquee.

Select the option that correctly reflects the order in which these shots occur in the video:","[""3->1->4->2"", ""1->2->3->4"", ""At least two descriptions do not accurately reflect any shot from the video"", ""4->3->1->2"", ""3->4->1->2""]",C,images/case_146_a.jpg,images/case_146_b.jpg
qwen3_vl_32b,nextgqa,nextgqa:3510222236:3,1,outside_outside,-3.6481972336769104,-1.2038729190826416,-6.023172318935394,-9.450942575931549,-0.983445942401886,0.983445942401886,3510222236,0.22022000000000003,2.5789826562500004,0.0,5.802745342254639,3.427770256996155,9.230515599250793,5.802745342254639,2.374975085258484,9.230515599250793,9.450942575931549,2.3587626562500006,85.20241822801223,True,seeded_typical_outside_outside_negative_Q4,Q4,case_147,how does the man come down from the ramp at the end of the video,"[""stops pedalling"", ""hold boy s arms"", ""walked down"", ""jump"", ""ran down""]",D,images/case_147_a.jpg,images/case_147_b.jpg
